id;imdb_id;title;original_title;overview;vote_average;vote_count;popularity;revenue;budget
2459;tt0076852;Pardon Mon Affaire;Un éléphant ça trompe énormément;On an otherwise normal day, Étienne, a happily married man and a good father, sees something that stops him dead in his tracks: a gorgeous woman in a billowing red dress. Long after she has left his vision, her memory continues to haunt his mind. He falls instantly in love with her and tries everything to get to know her better. Helping Étienne snare his elusive lady in red are his three bumbling buddies, which all have secret affairs and/or cheat on their wives.;7.0;117;5.299;0;0
495671;tt7205630;I Feel Good;I Feel Good;He’s lived for too long off his parents. It’s time for 40-year-old slacker Jacques to get by on his own. One-time gigolo and a borderline bum, he knows what he wants – to become rich and famous. He even has a business plan: tourism combined with cheap plastic surgery. Jacques moves in with his older sister, Monique, who manages an Emmaus village in the south west of France. And before long, the smooth-talking chancer has convinced a group of workers to pool their meagre funds and set out on a trip to a clinic in Bulgaria, where all their dreams of a brighter and more beautiful future will all come true. If only…;5.6;142;5.247;0;0
19099;tt0349225;Frenchmen;Le Cœur des hommes;The life of four best friends in Paris: Antoine (a gym school teacher), Jeff (director of a monthly journal), Alex (Jeff's associate in the monthly journal and a Don Juan) and Manu (owner of fine food store). Their time is shared between their respective jobs, their relationship with women (their own and others...) and the times they meet together to discuss about life and play sport lottery.;6.5;143;5.246;0;0
271724;tt2891070;Hippocrates;Hippocrate;Benjamin is meant to be a great doctor, he’s certain of it. But his first experience as a junior doctor in the hospital ward where his father works doesn’t turn out the way he hoped it would. Responsibility is overwhelming, his father is all but present, and his co-junior partner, a foreign doctor, is far more experimented than he is. This internship will force Benjamin to confront his limits… and start his way to adulthood.;6.5;330;5.237;0;0
225719;tt2795848;Playing Dead;Je fais le mort;Jean, a forty-year-old struggling, out-of-work actor has hit rock bottom. Although open to any kind of work, he can't get a break. At the unemployment office, his counselor has a rather odd proposal: he can get a job helping the police reconstruct crime scenes, by standing in for the dead victim. Jean's obsession for detail impresses the detectives, allowing him to take a leading role in a sensitive investigation in Megève ski resort, during low season, after a series of murders;5.4;112;5.231;0;0
15712;tt1314280;Welcome;Welcome;Bilal is 17 years old, a Kurdish boy from Iraq. He sets off on an adventure-filled journey across Europe. He wants to get to England to see his love who lives there. Bilal finally reaches Calais, but how do you cover 32 kilometers of the English Channel when you can't swim? The boy soon discovers that his trip won't be as easy as he imagined... The community of struggling illegal aliens in Calais;7.1;175;5.221;0;0
56589;tt0076684;The Seventh Company Outdoors;La 7ème compagnie au clair de lune;The third part of Seventh Company adventures.;6.7;180;5.202;0;0
512418;tt7305366;Mr. Know-It-All;Monsieur je-sais-tout;A football coach afraid of commitment has to take care of his nephew with Asperger's Syndrome.;6.9;169;5.184;3131350;0
77462;tt1987018;A Happy Event;Un heureux événement;"She drove me into a corner, then forced me to go beyond my limits. She made me confront the absolute: love, sacrifice, tenderness, abandonment. She dislocated me, transformed me. Why didn't anyone warn me? Why doesn't anyone ever talk about this?"" Un heureux événement, or an intimate view of motherhood, sincere and with no taboos.";6.1;170;5.177;3929796;0
65592;tt0229664;Princes and Princesses;Princes et Princesses;In this episodic animated fantasy from France, an art teacher interprets a series of six fairy tales (each involving a prince or princess) with the help of two precocious students. Princes et Princesses was created using a special style of cutout animation, with black silhouetted characters performing the action against backlit backdrops in striking colors.;7.7;148;5.175;0;0
50211;tt0089977;Scout toujours;Scout toujours;France, 1965 - An aging mamma's boy becomes the replacement leader of a rowdy group of teenage boy scouts who make his life miserable.;5.6;103;5.156;0;0
489170;tt7534096;Angel Face;Gueule d'ange;8-year-old Elli and her mother, Marlène, live in a small town by the French Riviera where they act out to relieve boredom and hide from social services. When Marlène caves in to yet another night of excess, she chooses to leave Elli behind for a man she just met. The young child must confront her mother's demons in order to get her back.;6.3;105;5.154;0;0
384112;tt4386356;Dad in Training;Tout pour être heureux;Following the breakdown of his marriage, a self-involved man begins to embrace fatherhood.;6.3;101;5.152;0;0
52264;tt1673702;A Cat in Paris;Une vie de chat;A thrilling mystery that unfurls in the alleys and on the rooftops of the French capital, Paris, over the course of one adventurous evening.;6.6;171;5.147;309973;0
20072;tt1068632;Agathe Cléry;Agathe Cléry;Agathe Clery, a marketing manager for a cosmetics company, is snobbish, stubborn and racist. When she is diagnosed with Addison Syndrome, an disorder that darkens the pigmentation of one's skin, she suddenly finds herself resembling a black woman.;4.8;140;5.147;0;0
419772;tt5666160;Les Têtes de l'emploi;Les Têtes de l'emploi;Stéphane, Cathy and Thierry are the best employees of the Employment Agency of their city. But their results are so good that the agency will have to close because of a lack of unemployed. The three colleagues then have the crazy idea of creating unemployment to save their job.;4.6;157;5.138;0;0
49084;tt0889665;Steak;Steak;A French comedy with comedians Eric & Ramzy made by Quentin Dupieux a.k.a. Mr. Oizo.;5.4;161;5.13;0;0
394161;tt5114984;The Outsider;L'Outsider;A drama about the less known aspects of the trading activity inside one of the biggest banks in the world - Société Générale. The movie tracks the rise and fall of anonymous trader turned superstar turned escape goat - Jérôme Kerviel - just as the 2008 financial crisis was unfolding;7.0;171;5.129;0;0
57382;tt1708526;Halal State Security;Halal police d'État;Someone is killing Parisians of Arab ethnicity. When an Algerian diplomat is murdered by the same assailant, two Algerian detectives are sent to help the French with the investigation and they have their own ways of doing things.;4.7;112;5.128;0;0
366564;tt4576612;Comment c'est Loin;Comment c'est Loin;After ten years of doing nothing, Orel and Gringe are in their mid 30s and they struggle to finish their first rap album. Their texts are mostly sex jokes and booze stories and reflect the everyday life they have in a small town from France. The problem is that they never really finished a song and when their producers want to meet, they have to face a new challenge : finish their first song in the next 24h. Their old issues, the fear of failure, their alcoholic friends and annoying girlfriends won't help them to do so, or will they ?;7.1;546;5.122;0;2023920
19268;tt1404082;Tellement proches;Tellement proches;Famille : Groupe de personnes réunies par des liens de parenté et un fort sentiment de solidarité morale et matérielle. Quand Alain a épousé Nathalie, il ne savait pas qu'il épouserait aussi sa famille. Ce samedi, comme toutes les semaines, ils sont invités à dîner chez son beau-frère, Jean-Pierre à Créteil. C'est vrai, Alain en a marre de ces dîners familiaux, mais il ne sait pas encore ce qui l'attend véritablement ce soir-là... Ni les jours qui suivent;6.5;198;5.101;0;0
225564;tt2319018;The Ultimate Accessory;100% Cachemire;The story of Aleksandra and Cyrille, a prominent, trendy, and very well-off Parisian couple, whose life is not quite the same after seven-year-old Alekseï from Russia suddenly pops up in their 100% cashmere, childless home. Aleksandra soon realises that this little boy they have adopted is not quite what she had been hoping for...;5.3;111;5.099;0;1400000
481762;tt7489740;Neuilly sa mère, sa mère !;Neuilly sa mère, sa mère !;In 2008, Sami Benboudaoud discovered the hell of Neuilly-sur-Seine. Ten years later, now that everything is for the best for Sami who brilliantly completes his studies of political science, nothing will go for his cousin Charles of Chazelle.;5.4;241;5.095;0;0
